index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
32578832.968802, 12, 2023-02-02 16:43:25, input/dist17, 96.380746, 0.002652, 81.514382, 0.000705, 669200913.000000, 311.000000, 4040114041509062019248177795599171584.000000, 1, 1
32578832.968802, 13, 2023-02-02 16:43:25, input/dist17, 96.381201, 0.003213, 79.812882, 0.000704, 647541123.000000, 323.000000, 4040115041406091108160166090762092544.000000, 1, 1
32578832.968802, 14, 2023-02-02 16:43:25, input/dist17, 96.381479, 0.002592, 46.081169, 0.000705, 363926144.000000, 340.000000, 4040116020308051991465570069020409856.000000, 1, 1
32578832.968802, 15, 2023-02-02 16:43:25, input/dist17, 96.381499, 0.002868, 46.079052, 0.000700, 368642542.000000, 310.000000, 4040117071202161111352345531026243584.000000, 1, 1
32579016.105562, 0, 2023-02-02 16:45:21, input/dist17, 110.184037, 0.001560, 57.676349, 0.000993, 460067417.000000, 520.000000, 4040102030405060718136829308416557056.000000, 2, 0
32579016.105562, 1, 2023-02-02 16:45:21, input/dist17, 110.186621, 0.000901, 29.689825, 0.000992, 227400576.000000, 605.000000, 4040103020405060975792290090438361088.000000, 2, 0
32579016.105562, 2, 2023-02-02 16:45:21, input/dist17, 110.186743, 0.000924, 110.178193, 0.000990, 895073664.000000, 299.000000, 4040104141509061803876811410203738112.000000, 2, 0
32579016.105562, 3, 2023-02-02 16:45:21, input/dist17, 110.183096, 0.000929, 62.337994, 0.000990, 473693527.000000, 404.000000, 4040105020304142223012046155494195200.000000, 2, 0
32579016.105562, 4, 2023-02-02 16:45:21, input/dist17, 110.184044, 0.000938, 65.991925, 0.000989, 515512686.000000, 415.000000, 4040106020304141922787196705836105728.000000, 2, 0
32579016.105562, 5, 2023-02-02 16:45:21, input/dist17, 110.183657, 0.000969, 65.413607, 0.000994, 533550519.000000, 457.000000, 4040107020304051307303362374213304320.000000, 2, 0
32579016.105562, 6, 2023-02-02 16:45:21, input/dist17, 110.186691, 0.000955, 50.115151, 0.000987, 392155824.000000, 358.000000, 4040108020305131248411469355897847808.000000, 2, 0
32579016.105562, 7, 2023-02-02 16:45:21, input/dist17, 110.184211, 0.000964, 63.079909, 0.000992, 501771768.000000, 750.000000, 4040109020304051297149473833602777088.000000, 2, 0
32579016.105562, 8, 2023-02-02 16:45:21, input/dist17, 110.182530, 0.001015, 26.181529, 0.000992, 203516183.000000, 278.000000, 4040110041415090488321711089301585920.000000, 2, 0
32579016.105562, 9, 2023-02-02 16:45:21, input/dist17, 110.183492, 0.001176, 66.541377, 0.000991, 525700305.000000, 345.000000, 4040111060915140987231987218094489600.000000, 2, 0
32579016.105562, 10, 2023-02-02 16:45:21, input/dist17, 110.183424, 0.001227, 17.778438, 0.000861, 139690800.000000, 402.000000, 4040112020304141892325531084004524032.000000, 2, 0
32579016.105562, 11, 2023-02-02 16:45:21, input/dist17, 110.182701, 0.001289, 51.444049, 0.000990, 402724214.000000, 413.000000, 4040113020304142182396491993052086272.000000, 2, 0
32579016.105562, 12, 2023-02-02 16:45:21, input/dist17, 110.183141, 0.001364, 78.496617, 0.000991, 641306955.000000, 314.000000, 4040114041506091060434642430054105088.000000, 2, 0
32579016.105562, 13, 2023-02-02 16:45:21, input/dist17, 110.183442, 0.001399, 81.605430, 0.000995, 663213781.000000, 323.000000, 4040115041406091108160166090762092544.000000, 2, 0
32579016.105562, 14, 2023-02-02 16:45:21, input/dist17, 110.184387, 0.001471, 46.475732, 0.000989, 363849999.000000, 340.000000, 4040116020308051991465570069020409856.000000, 2, 0
32579016.105562, 15, 2023-02-02 16:45:21, input/dist17, 110.183428, 0.001538, 46.235719, 0.000992, 368025110.000000, 310.000000, 4040117071202161111352345531026243584.000000, 2, 0
32579050.469920, 0, 2023-02-02 16:47:06, input/dist17, 100.508277, 0.001564, 53.263497, 0.000070, 422503951.000000, 391.000000, 4040102030414150683320543016747270144.000000, 2, 1
