index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
35095004.889296, 25, 2023-02-03 18:11:23, input/dist17, 40.911090, 0.015431, 20.529541, 20.366104, 176125081.000000, 335.000000, 4041013051106091757401503325698916352.000000, 0, 0
35095004.889296, 26, 2023-02-03 18:11:23, input/dist17, 40.910830, 0.015423, 21.258981, 19.636415, 183196185.000000, 338.000000, 4041005031602081884881856070883999744.000000, 0, 0
35095004.889296, 27, 2023-02-03 18:11:23, input/dist17, 40.889402, 0.006358, 24.088623, 16.794399, 205277897.000000, 312.000000, 4041015140401170817285525737041821696.000000, 0, 0
35095004.889296, 28, 2023-02-03 18:11:23, input/dist17, 40.887099, 0.003917, 10.857184, 30.025987, 87985988.000000, 318.000000, 4041002160308052079180620867857022976.000000, 0, 0
35095004.889296, 29, 2023-02-03 18:11:23, input/dist17, 40.889780, 0.006339, 12.301917, 28.581513, 101281412.000000, 335.000000, 4041002170104142097753240790672343040.000000, 0, 0
35095004.889296, 30, 2023-02-03 18:11:23, input/dist17, 40.886726, 0.003588, 11.779919, 29.103208, 97063456.000000, 332.000000, 4041005080216032066488494313453912064.000000, 0, 0
35095004.889296, 31, 2023-02-03 18:11:23, input/dist17, 40.886325, 0.003175, 23.420178, 17.462961, 198642132.000000, 324.000000, 4041016020308052144582209663928369152.000000, 0, 0
35095004.889296, 32, 2023-02-03 18:11:23, input/dist17, 40.884470, 0.001412, 18.265354, 22.617695, 158488811.000000, 323.000000, 4041007170104142367516424618498850816.000000, 0, 0
35095004.889296, 33, 2023-02-03 18:11:23, input/dist17, 40.889461, 0.006352, 6.857645, 34.025451, 57307446.000000, 333.000000, 4041008010414151331440327094477783040.000000, 0, 0
35095004.889296, 34, 2023-02-03 18:11:23, input/dist17, 40.889415, 0.006349, 14.367240, 26.515817, 121611457.000000, 323.000000, 4041008021603051398104037306975387648.000000, 0, 0
35095004.889296, 35, 2023-02-03 18:11:23, input/dist17, 40.889445, 0.006353, 14.941053, 25.942027, 125955123.000000, 328.000000, 4041008030513110947103102198804905984.000000, 0, 0
35095133.229389, 0, 2023-02-03 18:12:49, input/dist17, 37.713858, 0.006823, 11.635863, 26.068438, 95165021.000000, 308.000000, 4041001021603081243581070313747644416.000000, 0, 0
35095133.229389, 1, 2023-02-03 18:12:49, input/dist17, 37.713773, 0.009546, 12.160520, 25.543696, 88145405.000000, 317.000000, 4041008051311062263052414296138973184.000000, 0, 0
35095133.229389, 2, 2023-02-03 18:12:49, input/dist17, 37.713192, 0.008607, 12.896597, 24.807980, 112656169.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
35095133.229389, 3, 2023-02-03 18:12:49, input/dist17, 37.713890, 0.009544, 13.015657, 24.688680, 109677748.000000, 305.000000, 4041001051311062593738929367628644352.000000, 0, 0
35095133.229389, 4, 2023-02-03 18:12:49, input/dist17, 37.697887, 0.000175, 10.187486, 27.510217, 72331258.000000, 306.000000, 4041001060414151824204342801096245248.000000, 0, 0
35095133.229389, 5, 2023-02-03 18:12:49, input/dist17, 37.705402, 0.001125, 14.674940, 23.029328, 123630248.000000, 314.000000, 4041001071203160716507030739486769152.000000, 0, 0
35095133.229389, 6, 2023-02-03 18:12:49, input/dist17, 37.697333, 0.000203, 5.997135, 31.699989, 52095807.000000, 302.000000, 4041001080513111439867117905423368192.000000, 0, 0
35095133.229389, 7, 2023-02-03 18:12:49, input/dist17, 37.688346, 0.000196, 11.543849, 26.144295, 98855140.000000, 310.000000, 4041001091514041840750874401129365504.000000, 0, 0
35095133.229389, 8, 2023-02-03 18:12:49, input/dist17, 37.701206, 0.000220, 10.883371, 26.817605, 93475690.000000, 313.000000, 4041001110609152075163169337328533504.000000, 0, 0
35095133.229389, 9, 2023-02-03 18:12:49, input/dist17, 37.713873, 0.009567, 9.531980, 28.172297, 78786826.000000, 294.000000, 4041017010414151580895733841083236352.000000, 0, 0
35095133.229389, 10, 2023-02-03 18:12:49, input/dist17, 37.712264, 0.008028, 15.616203, 22.088021, 130904753.000000, 309.000000, 4041017021607120556580246611638091776.000000, 0, 0
35095133.229389, 11, 2023-02-03 18:12:49, input/dist17, 37.712639, 0.008352, 9.489294, 28.214984, 82728177.000000, 272.000000, 4041001140415090653866814159288532992.000000, 0, 0
35095133.229389, 12, 2023-02-03 18:12:49, input/dist17, 37.713519, 0.009376, 10.665407, 27.038724, 93707085.000000, 275.000000, 4041001151404061661632703278490845184.000000, 0, 0
35095133.229389, 13, 2023-02-03 18:12:49, input/dist17, 37.711731, 0.007522, 14.642711, 23.061487, 100645733.000000, 313.000000, 4041001160203081256041002408882470912.000000, 0, 0
35095133.229389, 14, 2023-02-03 18:12:49, input/dist17, 37.713152, 0.008948, 5.585850, 32.118340, 48960980.000000, 285.000000, 4041001170414151590479033839673933824.000000, 0, 0
35095133.229389, 15, 2023-02-03 18:12:49, input/dist17, 37.710313, 0.006104, 23.167818, 14.536380, 206156507.000000, 299.000000, 4041017071202161264468985125934202880.000000, 0, 0
35095133.229389, 16, 2023-02-03 18:12:49, input/dist17, 37.709394, 0.005194, 20.955783, 16.748406, 162193718.000000, 317.000000, 4041017080104142615303291130920042496.000000, 0, 0
35095133.229389, 17, 2023-02-03 18:12:49, input/dist17, 37.710837, 0.006591, 27.077679, 10.626556, 237202320.000000, 336.000000, 4041009061113051397728909673579413504.000000, 0, 0
35095133.229389, 18, 2023-02-03 18:12:49, input/dist17, 37.704588, 0.003459, 29.910521, 7.790589, 214205810.000000, 324.000000, 4041015041401171145697465874063032320.000000, 0, 0
35095133.229389, 19, 2023-02-03 18:12:49, input/dist17, 37.704364, 0.003468, 36.122836, 1.578048, 306438726.000000, 309.000000, 4041017120702160805115109878070771712.000000, 0, 0
35095133.229389, 20, 2023-02-03 18:12:49, input/dist17, 37.704380, 0.003474, 34.788635, 2.912261, 265149113.000000, 310.000000, 4041004141509061956993451005111697408.000000, 0, 0
35095133.229389, 21, 2023-02-03 18:12:49, input/dist17, 37.702707, 0.001959, 18.753308, 18.947430, 160021553.000000, 313.000000, 4041004151401170672670638706645794816.000000, 0, 0
35095133.229389, 22, 2023-02-03 18:12:49, input/dist17, 37.704611, 0.003465, 37.700144, 0.000991, 317018958.000000, 337.000000, 4041017151401041036739989456786817024.000000, 0, 0
35095133.229389, 23, 2023-02-03 18:12:49, input/dist17, 37.703628, 0.002921, 25.783445, 11.917249, 224310592.000000, 309.000000, 4041017160207120569040178706772918272.000000, 0, 0
35095133.229389, 24, 2023-02-03 18:12:49, input/dist17, 37.703551, 0.002466, 16.873552, 20.827523, 144479342.000000, 338.000000, 4041002120717010657822562711377018880.000000, 0, 0
35095133.229389, 25, 2023-02-03 18:12:49, input/dist17, 37.700799, 0.000189, 20.546480, 17.154119, 176125081.000000, 335.000000, 4041013051106091757401503325698916352.000000, 0, 0
35095133.229389, 26, 2023-02-03 18:12:49, input/dist17, 37.703568, 0.002828, 21.200959, 16.499772, 183196185.000000, 338.000000, 4041005031602081884881856070883999744.000000, 0, 0
35095133.229389, 27, 2023-02-03 18:12:49, input/dist17, 37.703124, 0.006004, 24.052532, 13.644560, 205277897.000000, 312.000000, 4041015140401170817285525737041821696.000000, 0, 0
35095133.229389, 28, 2023-02-03 18:12:49, input/dist17, 37.701408, 0.003934, 10.856922, 26.840542, 87985988.000000, 318.000000, 4041002160308052079180620867857022976.000000, 0, 0
35095133.229389, 29, 2023-02-03 18:12:49, input/dist17, 37.701370, 0.004253, 12.239208, 25.457899, 101281412.000000, 335.000000, 4041002170104142097753240790672343040.000000, 0, 0
35095133.229389, 30, 2023-02-03 18:12:49, input/dist17, 37.700884, 0.003464, 11.796141, 25.901268, 97063456.000000, 332.000000, 4041005080216032066488494313453912064.000000, 0, 0
