index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
32783493.571330, 9, 2023-02-04 23:45:42, input/dist17, 97.569780, 0.051219, 65.357601, 32.160956, 538660670.000000, 339.000000, 4040711060915140892544476828464578560.000000, 0, 0
32783493.571330, 10, 2023-02-04 23:45:42, input/dist17, 97.569971, 0.051188, 18.230850, 79.287930, 143253910.000000, 283.000000, 4040712031602170441058555179409866752.000000, 0, 0
32783493.571330, 11, 2023-02-04 23:45:42, input/dist17, 97.569860, 0.051223, 69.744341, 27.774294, 529500220.000000, 333.000000, 4040713051106091509597353341161046016.000000, 0, 0
32783493.571330, 12, 2023-02-04 23:45:42, input/dist17, 97.569858, 0.051190, 85.270248, 12.248418, 726828732.000000, 349.000000, 4040714150401101247216103001920897024.000000, 0, 0
32783493.571330, 13, 2023-02-04 23:45:42, input/dist17, 97.569721, 0.051199, 75.570382, 21.948138, 643886265.000000, 348.000000, 4040715140401101504871563783942701056.000000, 0, 0
32783493.571330, 14, 2023-02-04 23:45:42, input/dist17, 97.569984, 0.051203, 61.060482, 36.458296, 522264786.000000, 300.000000, 4040716021710010939633899547968667648.000000, 0, 0
32783493.571330, 15, 2023-02-04 23:45:42, input/dist17, 97.569821, 0.051215, 41.596887, 55.921716, 354663480.000000, 290.000000, 4040717100104141842034331041728036864.000000, 0, 0
35202158.348444, 0, 2023-02-04 23:55:24, input/dist17, 43.332915, 0.000025, 30.022096, 13.309257, 251937935.000000, 311.000000, 4041103130506091286319517241805111296.000000, 0, 0
35202158.348444, 1, 2023-02-04 23:55:24, input/dist17, 43.387653, 0.056305, 23.947406, 19.383941, 196516667.000000, 311.000000, 4041106080513091722174132865437007872.000000, 0, 0
35202158.348444, 2, 2023-02-04 23:55:24, input/dist17, 43.387693, 0.056323, 30.809304, 12.522065, 263652092.000000, 290.000000, 4041106091514040422228010481018208256.000000, 0, 0
35202158.348444, 3, 2023-02-04 23:55:24, input/dist17, 43.387658, 0.056307, 22.065867, 21.265482, 184218968.000000, 298.000000, 4041103160212072123976070642232459264.000000, 0, 0
35202158.348444, 4, 2023-02-04 23:55:24, input/dist17, 43.387650, 0.056308, 28.913464, 14.417877, 242244375.000000, 306.000000, 4041105060915140663115865404307668992.000000, 0, 0
35202158.348444, 5, 2023-02-04 23:55:24, input/dist17, 43.387603, 0.056304, 42.521866, 0.809432, 361903424.000000, 293.000000, 4041109061514040604898582468377968640.000000, 0, 0
35202158.348444, 6, 2023-02-04 23:55:24, input/dist17, 43.387646, 0.056312, 29.637678, 13.693655, 244770748.000000, 301.000000, 4041105081707119956351778476563365888.000000, 0, 0
35202158.348444, 7, 2023-02-04 23:55:24, input/dist17, 43.387632, 0.056310, 41.627961, 1.703359, 348087368.000000, 298.000000, 4041113031602120296095358552488542208.000000, 0, 0
