index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
32682940.730939, 7, 2023-02-03 21:43:52, input/dist15, 2.353366, 0.005777, 0.665464, 1.682118, 5570254.000000, 283.000000, 404100401141509087671895013195776.000000, 0, 0
32682940.730939, 8, 2023-02-03 21:43:52, input/dist15, 2.353419, 0.005825, 0.875792, 1.471794, 7576520.000000, 290.000000, 404100111060915137879858055479296.000000, 0, 0
32682940.730939, 9, 2023-02-03 21:43:52, input/dist15, 2.352988, 0.005394, 0.485567, 1.862020, 4043515.000000, 295.000000, 404100112070203159426992707731456.000000, 0, 0
32682940.730939, 10, 2023-02-03 21:43:52, input/dist15, 2.353199, 0.005597, 0.648533, 1.699062, 4598832.000000, 289.000000, 404100113051106109415518711578624.000000, 0, 0
32682940.730939, 11, 2023-02-03 21:43:52, input/dist15, 2.353272, 0.005712, 0.407979, 1.939573, 3617382.000000, 249.000000, 404100114041509132602005134508032.000000, 0, 0
32682940.730939, 12, 2023-02-03 21:43:52, input/dist15, 2.353373, 0.005797, 0.450213, 1.897356, 4064078.000000, 252.000000, 404100115140406032539667943915520.000000, 0, 0
32682940.730939, 13, 2023-02-03 21:43:52, input/dist15, 2.353411, 0.005817, 1.647238, 0.700349, 14932834.000000, 318.000000, 404100803120702043681135918055424.000000, 0, 0
32682940.730939, 14, 2023-02-03 21:43:52, input/dist15, 2.353401, 0.005822, 1.314098, 1.033474, 11710168.000000, 314.000000, 404100513110609243895807652921344.000000, 0, 0
32682940.730939, 15, 2023-02-03 21:43:52, input/dist15, 2.353089, 0.005493, 2.347356, 0.000233, 21666938.000000, 294.000000, 404101404011509100434430099456000.000000, 0, 0
32683101.305105, 0, 2023-02-03 21:44:51, input/dist17, 54.345659, 0.001145, 26.097886, 28.243931, 210420937.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
32683101.305105, 1, 2023-02-03 21:44:51, input/dist17, 54.346827, 0.005169, 36.145118, 18.196531, 289328501.000000, 318.000000, 4041002160308052079180620867857022976.000000, 0, 0
32683101.305105, 2, 2023-02-03 21:44:51, input/dist17, 54.343938, 0.002237, 16.726885, 37.614809, 128327345.000000, 332.000000, 4041003160208052126906144528565010432.000000, 0, 0
32683101.305105, 3, 2023-02-03 21:44:51, input/dist17, 54.346813, 0.005179, 38.389663, 15.951962, 314143852.000000, 306.000000, 4041004011415090574653515924963852288.000000, 0, 0
32683101.305105, 4, 2023-02-03 21:44:51, input/dist17, 54.347019, 0.005160, 37.296193, 17.045658, 293956139.000000, 327.000000, 4041005131106091467045248145641439232.000000, 0, 0
32683101.305105, 5, 2023-02-03 21:44:51, input/dist17, 54.344672, 0.002912, 38.565458, 15.776296, 303794157.000000, 332.000000, 4041006091113051215058337686219653120.000000, 0, 0
32683101.305105, 6, 2023-02-03 21:44:51, input/dist17, 54.346881, 0.005185, 54.341188, 0.000500, 443939332.000000, 323.000000, 4041007120316022393313267431289913344.000000, 0, 0
32683101.305105, 7, 2023-02-03 21:44:51, input/dist17, 54.345151, 0.003468, 26.156899, 28.184777, 201110571.000000, 317.000000, 4041008051311062263052414296138973184.000000, 0, 0
32683101.305105, 8, 2023-02-03 21:44:51, input/dist17, 54.345658, 0.003909, 41.964245, 12.377495, 320290010.000000, 336.000000, 4041009061113051397728909673579413504.000000, 0, 0
32683101.305105, 9, 2023-02-03 21:44:51, input/dist17, 54.343561, 0.001709, 39.081275, 15.260568, 299756459.000000, 336.000000, 4041011060915141140348626813002448896.000000, 0, 0
32683101.305105, 10, 2023-02-03 21:44:51, input/dist17, 54.345565, 0.003865, 15.279169, 39.062523, 120066556.000000, 326.000000, 4041012071702161025841366822394265600.000000, 0, 0
32683101.305105, 11, 2023-02-03 21:44:51, input/dist17, 54.343974, 0.002205, 36.767253, 17.574509, 289629277.000000, 335.000000, 4041013051106091757401503325698916352.000000, 0, 0
32683101.305105, 12, 2023-02-03 21:44:51, input/dist17, 54.343635, 0.001819, 42.909971, 11.431838, 340643029.000000, 312.000000, 4041014150401170559630064955020017664.000000, 0, 0
32683101.305105, 13, 2023-02-03 21:44:51, input/dist17, 54.343003, 0.001222, 39.653527, 14.688246, 321880936.000000, 312.000000, 4041015140401170817285525737041821696.000000, 0, 0
32683101.305105, 14, 2023-02-03 21:44:51, input/dist17, 54.345282, 0.003286, 27.545940, 26.796045, 221077944.000000, 324.000000, 4041016020308052144582209663928369152.000000, 0, 0
32683101.305105, 15, 2023-02-03 21:44:51, input/dist17, 54.343668, 0.001796, 19.243404, 35.098460, 153873127.000000, 294.000000, 4041017010414151580895733841083236352.000000, 0, 0
32689625.912039, 0, 2023-02-03 22:04:42, input/dist17, 83.863371, 0.000638, 28.475879, 55.385481, 234863492.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
